2023,01,12,10,371.7,22.7,82,41.3,46.3,29
2023,01,12,11,418.3,35.3,58,41.7,49.7,29
2023,01,12,12,465,48,34,42,53,29
2023,01,12,13,459,45.3,31.3,41.3,51,28.67
2023,01,12,14,453,42.7,28.7,40.7,49,28.33
2023,01,12,15,447,40,26,40,47,28
2023,01,12,16,402,33.7,29.3,38,44.7,26.33
2023,01,12,17,357,27.3,32.7,36,42.3,24.67
2023,01,12,18,312,21,36,34,40,23
2023,01,12,19,294,16.7,38.7,33.3,36.7,23
2023,01,12,20,276,12.3,41.3,32.7,33.3,23
2023,01,12,21,258,8,44,32,30,23
2023,01,12,22,278,12,40,33.3,31.7,23.67
2023,01,12,23,298,16,36,34.7,33.3,24.33
2023,01,13,00,318,20,32,36,35,25
2023,01,13,01,305,16.3,44.3,35.7,35.7,25
2023,01,13,02,292,12.7,56.7,35.3,36.3,25
2023,01,13,03,279,9,69,35,37,25
2023,01,13,04,266.3,7.7,84.7,37,36,26.33
2023,01,13,05,253.7,6.3,100.3,39,35,27.67
2023,01,13,06,241,5,116,41,34,29
2023,01,13,07,246,7,114,41,32.3,28.67
2023,01,13,08,251,9,112,41,30.7,28.33
2023,01,13,09,256,11,110,41,29,28
2023,01,13,10,297.3,21.3,94.7,43.3,35.3,29.67
2023,01,13,11,338.7,31.7,79.3,45.7,41.7,31.33
2023,01,13,12,380,42,64,48,48,33
2023,01,13,13,345,35.7,62.7,44,43,30.33
2023,01,13,14,310,29.3,61.3,40,38,27.67
2023,01,13,15,275,23,60,36,33,25
2023,01,13,16,259.3,21,54.7,34.7,31.3,24
2023,01,13,17,243.7,19,49.3,33.3,29.7,23
2023,01,13,18,228,17,44,32,28,22
2023,01,13,19,237.3,16,40.7,32.7,29,22.67
2023,01,13,20,246.7,15,37.3,33.3,30,23.33
2023,01,13,21,256,14,34,34,31,24
2023,01,13,22,298.3,20.7,27.3,37.7,31.7,26.33
2023,01,13,23,340.7,27.3,20.7,41.3,32.3,28.67
2023,01,14,00,383,34,14,45,33,31
2023,01,14,01,347,30.3,26.3,39.7,31.7,27.33
2023,01,14,02,311,26.7,38.7,34.3,30.3,23.67
2023,01,14,03,275,23,51,29,29,20
2023,01,14,04,234,17,68.7,26,28,18
2023,01,14,05,193,11,86.3,23,27,16
2023,01,14,06,152,5,104,20,26,14
2023,01,14,07,179,10,98.3,24.3,26.3,17
2023,01,14,08,206,15,92.7,28.7,26.7,20
2023,01,14,09,233,20,87,33,27,23
2023,01,14,10,343.7,43,60.7,51,42.3,35.67
2023,01,14,11,454.3,66,34.3,69,57.7,48.33
2023,01,14,12,565,89,8,87,73,61
2023,01,14,13,554.7,84.3,11.7,86.7,67.3,60.67
2023,01,14,14,544.3,79.7,15.3,86.3,61.7,60.33
2023,01,14,15,534,75,19,86,56,60
2023,01,14,16,573.7,75.7,16,92,57.7,64.33
2023,01,14,17,613.3,76.3,13,98,59.3,68.67
2023,01,14,18,653,77,10,104,61,73
2023,01,14,19,558.7,63.3,26,88,65,61.33
2023,01,14,20,464.3,49.7,42,72,69,49.67
2023,01,14,21,370,36,58,56,73,38
2023,01,14,22,378,31.3,56,57,78.7,39
2023,01,14,23,386,26.7,54,58,84.3,40
2023,01,15,00,394,22,52,59,90,41
2023,01,15,01,472.3,21,51.7,55,86.3,38.33
2023,01,15,02,550.7,20,51.3,51,82.7,35.67
2023,01,15,03,629,19,51,47,79,33
2023,01,15,04,597.7,18.7,59.3,47.7,76,33.33
2023,01,15,05,566.3,18.3,67.7,48.3,73,33.67
2023,01,15,06,535,18,76,49,70,34
2023,01,15,07,489,20,68.7,45.7,73.3,31.67
2023,01,15,08,443,22,61.3,42.3,76.7,29.33
2023,01,15,09,397,24,54,39,80,27
2023,01,15,10,388.3,23.7,59,36,79.3,25
2023,01,15,11,379.7,23.3,64,33,78.7,23
2023,01,15,12,371,23,69,30,78,21
2023,01,15,13,351.3,20.3,61.3,28,76.7,19.67
2023,01,15,14,331.7,17.7,53.7,26,75.3,18.33
2023,01,15,15,312,15,46,24,74,17
2023,01,15,16,307.3,13.7,46,26,74,18.33
2023,01,15,17,302.7,12.3,46,28,74,19.67
2023,01,15,18,298,11,46,30,74,21
2023,01,15,19,295,9.7,46,29,73,20.33
2023,01,15,20,292,8.3,46,28,72,19.67
2023,01,15,21,289,7,46,27,71,19
2023,01,15,22,297,8.3,43.7,27.3,73.7,19
2023,01,15,23,305,9.7,41.3,27.7,76.3,19
2023,01,16,00,313,11,39,28,79,19
2023,01,16,01,327.7,13,38.7,29,82,20
2023,01,16,02,342.3,15,38.3,30,85,21
2023,01,16,03,357,17,38,31,88,22
2023,01,16,04,360.3,16.7,46,33.7,91,23.67
2023,01,16,05,363.7,16.3,54,36.3,94,25.33
2023,01,16,06,367,16,62,39,97,27
2023,01,16,07,371.7,16.3,71.3,40.7,99,28.33
2023,01,16,08,376.3,16.7,80.7,42.3,101,29.67
2023,01,16,09,381,17,90,44,103,31
2023,01,16,10,401,23,76.7,46.7,104.7,33
2023,01,16,11,421,29,63.3,49.3,106.3,35
2023,01,16,12,441,35,50,52,108,37
2023,01,16,13,498.7,42.7,39.3,59.3,107.3,42
2023,01,16,14,556.3,50.3,28.7,66.7,106.7,47
2023,01,16,15,614,58,18,74,106,52
2023,01,16,16,614.7,60,13.7,69.7,112.7,49
2023,01,16,17,615.3,62,9.3,65.3,119.3,46
2023,01,16,18,616,64,5,61,126,43
2023,01,16,19,540,51.7,12.7,55,120.3,38.67
2023,01,16,20,464,39.3,20.3,49,114.7,34.33
2023,01,16,21,388,27,28,43,109,30
2023,01,16,22,361.3,21.7,32.7,41.3,104.3,28.67
2023,01,16,23,334.7,16.3,37.3,39.7,99.7,27.33
2023,01,17,00,308,11,42,38,95,26
2023,01,17,01,321.7,13.3,40.3,40,96.7,27.67
2023,01,17,02,335.3,15.7,38.7,42,98.3,29.33
2023,01,17,03,349,18,37,44,100,31
2023,01,17,04,350.3,18.3,42,45.7,101.7,32
2023,01,17,05,351.7,18.7,47,47.3,103.3,33
2023,01,17,06,353,19,52,49,105,34
2023,01,17,07,349.7,19.7,54.3,48,104.7,33.33
2023,01,17,08,346.3,20.3,56.7,47,104.3,32.67
2023,01,17,09,343,21,59,46,104,32
2023,01,17,10,349.3,25,52,44.7,104.3,31
2023,01,17,11,355.7,29,45,43.3,104.7,30
2023,01,17,12,362,33,38,42,105,29
2023,01,17,13,368.3,33.3,33.3,42,108.7,29.33
2023,01,17,14,374.7,33.7,28.7,42,112.3,29.67
2023,01,17,15,381,34,24,42,116,30
2023,01,17,16,368.3,30.7,25,41.3,115.3,29.33
2023,01,17,17,355.7,27.3,26,40.7,114.7,28.67
2023,01,17,18,343,24,27,40,114,28
2023,01,17,19,326.3,19.3,31.7,39,105.7,27.33
2023,01,17,20,309.7,14.7,36.3,38,97.3,26.67
2023,01,17,21,293,10,41,37,89,26
2023,01,17,22,291,10.3,41.3,39.7,84,27.67
2023,01,17,23,289,10.7,41.7,42.3,79,29.33
2023,01,18,00,287,11,42,45,74,31
2023,01,18,01,295.3,12.7,43,46.3,78,32
2023,01,18,02,303.7,14.3,44,47.7,82,33
2023,01,18,03,312,16,45,49,86,34
2023,01,18,04,316,15.3,53.7,51,87,35.67
2023,01,18,05,320,14.7,62.3,53,88,37.33
2023,01,18,06,324,14,71,55,89,39
2023,01,18,07,330,14.3,79,55.7,89.3,39.33
2023,01,18,08,336,14.7,87,56.3,89.7,39.67
2023,01,18,09,342,15,95,57,90,40
2023,01,18,10,422.7,32.7,70.3,66.7,92.3,46.67
2023,01,18,11,503.3,50.3,45.7,76.3,94.7,53.33
2023,01,18,12,584,68,21,86,97,60
2023,01,18,13,600,68.7,16.3,88.3,93,61.67
2023,01,18,14,616,69.3,11.7,90.7,89,63.33
2023,01,18,15,632,70,7,93,85,65
2023,01,18,16,724,69,5,98.3,84.7,68.67
2023,01,18,17,816,68,3,103.7,84.3,72.33
2023,01,18,18,908,67,1,109,84,76
2023,01,18,19,908.7,66.3,0.7,103.3,84,72
2023,01,18,20,909.3,65.7,0.3,97.7,84,68
2023,01,18,21,910,65,0,92,84,64
2023,01,18,22,909.3,63.7,1,94.7,83.7,66
2023,01,18,23,908.7,62.3,2,97.3,83.3,68
2023,01,19,00,908,61,3,100,83,70
2023,01,19,01,756.7,51,20,91,96,63.67
2023,01,19,02,605.3,41,37,82,109,57.33
2023,01,19,03,454,31,54,73,122,51
2023,01,19,04,411.7,25,67.7,69.7,115,48.67
2023,01,19,05,369.3,19,81.3,66.3,108,46.33
2023,01,19,06,327,13,95,63,101,44
2023,01,19,07,320.7,12.3,102.7,60.7,94.7,42.33
2023,01,19,08,314.3,11.7,110.3,58.3,88.3,40.67
2023,01,19,09,308,11,118,56,82,39
2023,01,19,10,364.3,24.7,89.7,60.7,93.3,42.33
2023,01,19,11,420.7,38.3,61.3,65.3,104.7,45.67
2023,01,19,12,477,52,33,70,116,49
2023,01,19,13,561.3,60,22.7,75.3,113.3,52.67
2023,01,19,14,645.7,68,12.3,80.7,110.7,56.33
2023,01,19,15,730,76,2,86,108,60
2023,01,19,16,751,75,1.3,85.3,108.7,59.67
2023,01,19,17,772,74,0.7,84.7,109.3,59.33
2023,01,19,18,793,73,0,84,110,59
2023,01,19,19,729.7,69.3,1,78.7,108,55.33
2023,01,19,20,666.3,65.7,2,73.3,106,51.67
2023,01,19,21,603,62,3,68,104,48
2023,01,19,22,556.7,53,7,65,99.7,45.67
2023,01,19,23,510.3,44,11,62,95.3,43.33
2023,01,20,00,464,35,15,59,91,41
2023,01,20,01,442,30,25.7,57.7,98,40
2023,01,20,02,420,25,36.3,56.3,105,39
2023,01,20,03,398,20,47,55,112,38
2023,01,20,04,387,17.7,64.7,56.7,110,39.33
2023,01,20,05,376,15.3,82.3,58.3,108,40.67
2023,01,20,06,365,13,100,60,106,42
2023,01,20,07,351.7,12.3,108,58,97.7,40.33
2023,01,20,08,338.3,11.7,116,56,89.3,38.67
2023,01,20,09,325,11,124,54,81,37
2023,01,20,10,488,34.7,92.7,74,91.7,51.33
2023,01,20,11,651,58.3,61.3,94,102.3,65.67
2023,01,20,12,814,82,30,114,113,80
2023,01,20,13,981.7,88,21,123.7,116,86.67
2023,01,20,14,1149.3,94,12,133.3,119,93.33
2023,01,20,15,1317,100,3,143,122,100
2023,01,20,16,1356.3,99.3,2,146,124.3,102
2023,01,20,17,1395.7,98.7,1,149,126.7,104
2023,01,20,18,1435,98,0,152,129,106
2023,01,20,19,1419.3,96,0,149,124.7,104
2023,01,20,20,1403.7,94,0,146,120.3,102
2023,01,20,21,1388,92,0,143,116,100
2023,01,20,22,1333,86.3,3.3,142.7,109.3,99.67
2023,01,20,23,1278,80.7,6.7,142.3,102.7,99.33
2023,01,21,00,1223,75,10,142,96,99
2023,01,21,01,1015.7,58,41,131,124.7,91.33
2023,01,21,02,808.3,41,72,120,153.3,83.67
2023,01,21,03,601,24,103,109,182,76
2023,01,21,04,532.3,18.3,122.3,97.3,158.7,67.33
2023,01,21,05,463.7,12.7,141.7,85.7,135.3,58.67
2023,01,21,06,395,7,161,74,112,50
2023,01,21,07,383.7,7.3,163,70.7,104.7,47.67
2023,01,21,08,372.3,7.7,165,67.3,97.3,45.33
2023,01,21,09,361,8,167,64,90,43
2023,01,21,10,428,22.7,133,74.3,86,50
2023,01,21,11,495,37.3,99,84.7,82,57
2023,01,21,12,562,52,65,95,78,64
2023,01,21,13,572.7,47.3,64,96,73.3,64.33
2023,01,21,14,583.3,42.7,63,97,68.7,64.67
2023,01,21,15,594,38,62,98,64,65
2023,01,21,16,577,34.7,60.7,95,62.7,63.33
2023,01,21,17,560,31.3,59.3,92,61.3,61.67
2023,01,21,18,543,28,58,89,60,60
2023,01,21,19,538,25,58,91,59.3,61.33
2023,01,21,20,533,22,58,93,58.7,62.67
2023,01,21,21,528,19,58,95,58,64
2023,01,21,22,573.7,24.3,51.3,102,62.7,69
2023,01,21,23,619.3,29.7,44.7,109,67.3,74
2023,01,22,00,665,35,38,116,72,79
2023,01,22,01,585,27.3,65.3,101.7,69,68.33
2023,01,22,02,505,19.7,92.7,87.3,66,57.67
2023,01,22,03,425,12,120,73,63,47
2023,01,22,04,392,10.7,126.3,66,58,42.67
2023,01,22,05,359,9.3,132.7,59,53,38.33
2023,01,22,06,326,8,139,52,48,34
2023,01,22,07,322.7,8.3,142.3,52,48,34
2023,01,22,08,319.3,8.7,145.7,52,48,34
2023,01,22,09,316,9,149,52,48,34
2023,01,22,10,384.3,26.3,117.3,58,45,38
2023,01,22,11,452.7,43.7,85.7,64,42,42
2023,01,22,12,521,61,54,70,39,46
2023,01,22,13,533.7,55.7,53.3,71,39.3,47
2023,01,22,14,546.3,50.3,52.7,72,39.7,48
2023,01,22,15,559,45,52,73,40,49
2023,01,22,16,546,41.3,49,76,38.3,51
2023,01,22,17,533,37.7,46,79,36.7,53
2023,01,22,18,520,34,43,82,35,55
2023,01,22,19,490.7,27.3,47.7,76.7,34.3,51.33
2023,01,22,20,461.3,20.7,52.3,71.3,33.7,47.67
2023,01,22,21,432,14,57,66,33,44
