2022,12,31,17,384.7,9,55.7,76.3,62.3,59
2022,12,31,18,353,6,56,64,59,48
2022,12,31,19,349,6,54,60.7,58,45.5
2022,12,31,20,345,6,52,57.3,57,43
2022,12,31,21,341,6,50,54,56,40.5
2022,12,31,22,351,8.3,46,57.7,56.7,43.25
2022,12,31,23,361,10.7,42,61.3,57.3,46
2023,01,01,00,371,13,38,65,58,63
2023,01,01,01,359,11,45.7,62.3,57.7,46.75
2023,01,01,02,347,9,53.3,59.7,57.3,44.75
2023,01,01,03,335,7,61,57,57,57
2023,01,01,04,343.7,9.3,68.3,56.7,69.7,42.5
2023,01,01,05,352.3,11.7,75.7,56.3,82.3,42.25
2023,01,01,06,361,14,83,56,95,56
2023,01,01,07,376.7,16.3,91.3,58.7,106.3,44
2023,01,01,08,392.3,18.7,99.7,61.3,117.7,51
2023,01,01,09,408,21,108,64,129,46
2023,01,01,10,561,50.7,77.3,87,156,67
2023,01,01,11,714,80.3,46.7,110,183,77
2023,01,01,12,867,110,16,133,210,104
2023,01,01,13,970.3,112.3,11.3,146,203.7,91
2023,01,01,14,1073.7,114.7,6.7,159,197.3,97
2023,01,01,15,1177,117,2,172,191,102
2023,01,01,16,1176.3,113.3,1.3,182.3,195.7,100
2023,01,01,17,1175.7,109.7,0.7,192.7,200.3,135
2023,01,01,18,1175,106,0,203,205,133
2023,01,01,19,1199,104.7,0,206.7,206.7,122
2023,01,01,20,1223,103.3,0,210.3,208.3,119
2023,01,01,21,1247,102,0,214,210,127
2023,01,01,22,1055.3,86.7,9.7,180.7,186.7,126
2023,01,01,23,863.7,71.3,19.3,147.3,163.3,133
2023,01,02,00,672,56,29,114,140,85.5
2023,01,02,01,577.7,39.7,45,91.7,127.7,68.75
2023,01,02,02,483.3,23.3,61,69.3,115.3,52
2023,01,02,03,389,7,77,47,103,35.25
2023,01,02,04,410.7,11,75,48.7,117.7,36.5
2023,01,02,05,432.3,15,73,50.3,132.3,37.75
2023,01,02,06,454,19,71,52,147,39
2023,01,02,07,465,21.7,67.3,52.3,145.3,39.25
2023,01,02,08,476,24.3,63.7,52.7,143.7,39.5
2023,01,02,09,487,27,60,53,142,39.75
2023,01,02,10,497,31.7,50,51,115.3,49
2023,01,02,11,507,36.3,40,49,88.7,36.75
2023,01,02,12,517,41,30,47,62,35.25
2023,01,02,13,486.7,34.3,35,44.3,58.3,33.25
2023,01,02,14,456.3,27.7,40,41.7,54.7,31.25
2023,01,02,15,426,21,45,39,51,29.25
2023,01,02,16,394.3,16.7,48,37.7,49.3,28.25
2023,01,02,17,362.7,12.3,51,36.3,47.7,27.25
2023,01,02,18,331,8,54,35,46,26.25
2023,01,02,19,328,7,54,33,44,24.75
2023,01,02,20,325,6,54,31,42,23.25
2023,01,02,21,322,5,54,29,40,21.75
2023,01,02,22,343,9.3,48,29.3,40.7,22
2023,01,02,23,364,13.7,42,29.7,41.3,22.25
2023,01,03,00,385,18,36,30,42,22.5
2023,01,03,01,360.3,15,42.3,28.7,43,21.5
2023,01,03,02,335.7,12,48.7,27.3,44,20.5
2023,01,03,03,311,9,55,26,45,19.5
2023,01,03,04,305.3,8.7,63.7,27.3,47,20.5
2023,01,03,05,299.7,8.3,72.3,28.7,49,21.5
2023,01,03,06,294,8,81,30,51,22.5
2023,01,03,07,301.7,10.3,80.3,30.3,53.7,22.75
2023,01,03,08,309.3,12.7,79.7,30.7,56.3,23
2023,01,03,09,317,15,79,31,59,23.25
2023,01,03,10,428,29,57.3,37.3,63.3,28
2023,01,03,11,539,43,35.7,43.7,67.7,32.75
2023,01,03,12,650,57,14,50,72,37.5
2023,01,03,13,724,55.7,12.7,58.7,77,44
2023,01,03,14,798,54.3,11.3,67.3,82,50.5
2023,01,03,15,872,53,10,76,87,57
2023,01,03,16,887.3,52.7,8.7,86.7,94.7,65
2023,01,03,17,902.7,52.3,7.3,97.3,102.3,86
2023,01,03,18,918,52,6,108,110,97
2023,01,03,19,801.3,47,8.3,95,96,71.25
2023,01,03,20,684.7,42,10.7,82,82,61.5
2023,01,03,21,568,37,13,69,68,51.75
2023,01,03,22,578.7,36.3,13.3,68.3,70.7,51.25
2023,01,03,23,589.3,35.7,13.7,67.7,73.3,50.75
2023,01,04,00,600,35,14,67,76,50.25
2023,01,04,01,525.7,29,27,62.3,94,46.75
2023,01,04,02,451.3,23,40,57.7,112,43.25
2023,01,04,03,377,17,53,53,130,39.75
2023,01,04,04,375.7,17,59.3,55,137.3,41.25
2023,01,04,05,374.3,17,65.7,57,144.7,50
2023,01,04,06,373,17,72,59,152,50
2023,01,04,07,380.3,17.7,76.7,60,153.3,45
2023,01,04,08,387.7,18.3,81.3,61,154.7,45.75
2023,01,04,09,395,19,86,62,156,46.5
2023,01,04,10,529,42.3,58,68.7,155,51.5
2023,01,04,11,663,65.7,30,75.3,154,56.5
2023,01,04,12,797,89,2,82,153,61.5
2023,01,04,13,868.7,86,1.7,90.3,157.7,76
2023,01,04,14,940.3,83,1.3,98.7,162.3,80
2023,01,04,15,1012,80,1,107,167,78
2023,01,04,16,1083.7,81.3,0.7,118.3,175.3,80
2023,01,04,17,1155.3,82.7,0.3,129.7,183.7,75
2023,01,04,18,1227,84,0,141,192,86
2023,01,04,19,1230,82.3,0,144.3,186.3,65
2023,01,04,20,1233,80.7,0,147.7,180.7,64
2023,01,04,21,1236,79,0,151,175,73
2023,01,04,22,1230,76.7,0.3,148,160,82
2023,01,04,23,1224,74.3,0.7,145,145,106
2023,01,05,00,1218,72,1,142,130,82
2023,01,05,01,1025.3,61,11,130,146.3,85
2023,01,05,02,832.7,50,21,118,162.7,65
2023,01,05,03,640,39,31,106,179,72
2023,01,05,04,573.7,31.3,48.3,97.3,164.7,86
2023,01,05,05,507.3,23.7,65.7,88.7,150.3,56
2023,01,05,06,441,16,83,80,136,46
2023,01,05,07,428.7,15.7,92,76.7,126,44
2023,01,05,08,416.3,15.3,101,73.3,116,52
2023,01,05,09,404,15,110,70,106,52
2023,01,05,10,649.3,42,73.7,80,104,72
2023,01,05,11,894.7,69,37.3,90,102,80
